date,gameVersion
2017-01-26,72174778
2017-01-21,721735495
2017-01-20,721733544
2017-01-19,721732728
2017-01-20,721732392
2017-01-18,72173998
2017-01-19,72173971
2017-01-18,721729821
2017-01-18,721729661
2017-01-14,721726569
2017-01-13,721726266
2017-01-13,721725242
2017-01-12,721724476
2017-01-10,721722223
2017-01-18,711727278
2017-01-13,711725303
2017-01-13,711718390
2017-01-08,711716847
2017-01-05,711715497
2017-01-05,711714227
2017-01-04,711712766
2016-12-17,71170280
2016-12-16,711698718
2016-12-15,711697049
2016-12-14,711695374
2016-12-13,711693623
2016-12-10,71169212
2016-12-08,711688523
2016-12-07,711686899
2016-12-07,711685181
2017-01-04,6241713456
2016-12-19,6241698104
2016-12-18,6241694482
2016-12-13,6241694246
2016-12-13,6241687421
2016-12-12,6241684636
2016-12-03,6241681268
2016-12-01,6241678796
2016-12-01,6241677633
2016-11-30,6241675496
2016-11-29,6241673917
2016-11-24,6241671305
2016-11-22,6241669039
2016-11-22,6241668124
2016-11-21,6241667391
2016-11-25,6231671180
2016-11-24,6231666546
2016-12-01,6231666518
2016-11-23,6231664835
2016-11-17,6231663007
2016-11-17,6231662676
2016-11-15,6231659997
2016-11-15,6231658264
2016-11-11,6231656174
2016-11-11,6231654314
2016-11-09,6231652703
2016-11-09,6231651660
2016-11-14,6231651101
2016-11-17,6221659605
2016-11-05,6221647732
2016-11-04,6221644975
2016-11-03,6221643494
2016-11-01,6221642327
2016-11-01,622164833
2016-10-28,6221638722
2016-10-28,6221637143
2016-10-26,6221635763
2016-10-25,6221633892
2016-10-24,6221632457
2016-10-21,6221629820
2016-10-20,6221627927
2016-10-19,6221626602
2016-10-18,6221625003
2016-11-03,6211627510
2016-10-14,621162906
2016-11-02,621162855
2016-10-14,6211619188
2016-10-13,6211617910
2016-10-12,6211616312
2016-10-11,6211614845
2016-10-07,6211612489
2016-10-06,6211611268
2016-10-06,6211609962
2016-10-04,6211608207
2016-10-11,6201612320
2016-10-05,6201607699
2016-09-30,6201604428
2016-09-29,6201602990
2016-09-29,6201601590
2016-09-28,620160277
2016-09-27,6201598627
2016-09-24,6201596312
2016-09-22,6201594863
2016-09-22,6201593770
2016-09-20,6201592176
2016-09-28,6191599975
2016-09-16,6191587741
2016-09-15,6191586192
2016-09-14,6191584855
2016-09-14,6191583711
2016-09-13,6191582848
2016-09-09,6191576552
2016-09-08,6191575861
2016-09-15,6181584172
2016-09-03,618157901
2016-09-02,6181569086
2016-09-01,6181567969
2016-08-31,6181566195
2016-08-30,6181564397
2016-08-27,6181561747
2016-08-25,61815684
2016-08-25,6181558250
2016-08-23,6181556519
2016-09-02,6171562800
2016-08-19,6171551085
2016-08-17,6171549066
2016-08-17,6171547654
2016-08-16,6171546517
2016-08-12,6171544375
2016-08-11,6171542612
2016-08-10,617154886
2016-08-10,617154531
2016-08-10,6171539797
2016-08-06,6161536917
2016-08-16,6161536873
2016-08-04,6161534667
2016-08-04,6161533628
2016-08-03,6161532088
2016-08-01,616153750
2016-07-29,6161529086
2016-07-26,6161526512
2016-07-26,6161525271
2016-08-03,6151531292
2016-07-28,6151527678
2016-07-22,6151521763
2016-07-21,61515247
2016-07-20,6151518300
2016-07-19,6151516656
2016-07-17,6151516111
2016-07-16,6151515090
2016-07-14,6151512960
2016-07-13,6151511346
2016-07-13,615151132
2016-07-09,6141506647
2016-07-08,6141504505
2016-07-02,6141499224
2016-07-01,6141498521
2016-07-01,6141497692
2016-06-30,6141496591
2016-06-29,6141493858
2016-06-29,6141493001
2016-06-28,6141491216
2016-07-02,6131488075
2016-06-24,6131487588
2016-06-23,6131485009
2016-06-22,6131483851
2016-06-17,61314824
2016-06-17,6131478364
2016-06-15,6131476949
2016-06-15,6131475127
2016-06-23,6121481281
2016-06-10,612147611
2016-06-10,6121469215
2016-06-08,6121467296
2016-06-08,6121465509
2016-06-06,6121463817
2016-06-03,6121461659
2016-06-02,6121458984
2016-06-02,6121458138
2016-06-14,6111461007
2016-05-28,6111453450
2016-05-26,6111451882
2016-05-26,611145209
2016-05-25,6111449582
2016-05-23,6111447571
2016-05-21,6111445611
2016-05-19,6111443943
2016-05-18,6111442369
2016-05-17,6111441020
2016-05-14,6101438420
2016-05-13,6101437148
2016-05-11,6101434696
2016-05-11,6101433981
2016-05-10,6101433092
2016-05-09,6101431514
2016-05-07,6101429940
2016-05-06,6101428798
2016-05-05,6101428004
2016-05-03,6101425260
2016-05-07,691424754
2016-04-29,69142751
2016-04-27,691418475
2016-04-26,691417167
2016-04-26,691416042
2016-04-22,691413996
2016-04-21,691412772
2016-04-20,691411253
2016-04-19,691409678
2016-04-22,681411875
2016-04-17,681407619
2016-04-15,681405213
2016-04-14,681403891
2016-04-14,681403651
2016-04-13,681402973
2016-04-13,681401920
2016-04-12,681401507
2016-04-11,68140332
2016-04-09,681399589
2016-04-09,681399187
2016-04-07,681396750
2016-04-06,681395141
2016-04-05,681393440
2016-04-07,671394318
2016-04-01,671389658
2016-04-01,671389052
2016-03-30,671387116
2016-03-29,671386102
2016-03-28,671384394
2016-03-25,671382515
2016-03-25,671381041
2016-03-23,671379932
2016-03-22,671378142
2016-04-01,661387964
2016-03-31,661377939
2016-03-19,661374261
2016-03-18,661372804
2016-03-16,661371834
2016-03-15,66137622
2016-03-15,661369484
2016-03-10,661365162
2016-03-09,6601363376
2016-03-08,6600
2016-03-11,650280
2016-03-05,650277
2016-03-05,650274
2016-03-04,650272
2016-03-03,650266
2016-03-02,650244
2016-02-29,650218
2016-02-28,650195
2016-02-27,650181
2016-02-25,650148
2016-02-25,650125
2016-03-01,641246
2016-02-26,640250
2016-02-20,640247
2016-02-19,640245
2016-02-18,640239
2016-02-16,640203
2016-02-13,640156
2016-02-13,640146
2016-02-12,640136
2016-02-10,640105
2016-02-09,64083
2016-02-18,631239
2016-02-17,630241
2016-02-06,630240
2016-02-05,630238
2016-02-04,630223
2016-02-02,630204
2016-02-02,630191
2016-01-29,630152
2016-01-29,630121
2016-01-27,630114
2016-02-03,620249
2016-01-23,620238
2016-01-22,620234
2016-01-20,620221
2016-01-20,620199
2016-01-15,620121
2016-01-15,620105
2016-01-13,62077
2016-01-21,611488
2016-01-12,610489
2016-01-08,610484
2016-01-08,610479
2016-01-07,610472
2016-01-06,610448
2015-12-20,610347
2015-12-18,610310
2015-12-15,610251
2015-12-15,610226
2015-12-11,610180
2015-12-10,610133
2015-12-09,610105
2015-12-15,5241247
2015-12-30,5240251
2015-12-05,5240249
2015-12-04,5240241
2015-12-02,5240227
2015-12-01,5240202
2015-12-01,5240178
2015-11-24,5240104
2015-11-23,524085
2015-12-01,5231241
2015-12-01,5230247
2015-11-20,5230239
2015-11-19,5230236
2015-11-17,5230218
2015-11-16,5230195
2015-11-14,5230156
2015-11-12,5230134
2015-11-11,523092
2015-11-18,5221289
2015-11-22,5220298
2015-11-09,5220289
2015-11-07,5220282
2015-11-06,5220276
2015-11-04,5220263
2015-11-04,5220248
2015-11-03,5220236
2015-10-30,5220185
2015-10-29,5220165
2015-11-05,5211297
2015-10-27,5210297
2015-10-24,5210293
2015-10-23,5210292
2015-10-22,5210280
2015-10-20,5210254
2015-10-17,5210206
2015-10-15,5210146
2015-10-14,5210129
2015-10-14,5210115
2015-10-21,5201289
2015-10-15,5200289
2015-10-10,5200284
2015-10-09,5200282
2015-10-08,5200269
2015-10-07,5200252
2015-10-02,5200171
2015-10-02,5200156
2015-10-01,5200125
2015-09-30,5200100
2015-10-09,5191301
2015-10-14,5190305
2015-09-26,5190295
2015-09-25,5190292
2015-09-22,5190260
2015-09-22,5190234
2015-09-18,5190190
2015-09-18,5190157
2015-09-16,5190133
2015-09-15,5190107
2015-09-25,5181299
2015-09-22,5180300
2015-09-12,5180291
2015-09-10,5180287
2015-09-10,5180278
2015-09-09,5180247
2015-09-05,5180192
2015-09-04,5180168
2015-09-03,5180140
2015-09-02,5180119
2015-09-10,5171322
2015-09-11,5170330
2015-09-04,5170329
2015-08-31,5170324
2015-08-31,5170323
2015-08-29,5170322
2015-08-28,5170318
2015-08-26,5170295
2015-08-25,5170264
2015-08-25,5170243
2015-08-21,5170213
2015-08-20,5170191
2015-08-25,5161339
2015-08-18,5160341
2015-08-15,5160339
2015-08-14,5160335
2015-08-13,5160302
2015-08-12,5160279
2015-08-11,5160258
2015-08-07,5160210
2015-08-07,5160189
2015-08-06,5160146
2015-08-04,5160114
2015-08-12,5151333
2015-08-06,5150333
2015-08-03,5150325
2015-07-31,5150316
2015-07-30,5150306
2015-07-29,5150272
2015-07-28,5150222
2015-07-25,5150210
2015-07-25,5150201
2015-07-23,5150162
2015-07-23,5150118
2015-07-21,5150108
2015-07-30,5141329
2015-07-28,5140340
2015-07-24,5140334
2015-07-24,5140330
2015-07-18,5140329
2015-07-17,5140317
2015-07-16,5140307
2015-07-15,5140284
2015-07-13,5140250
2015-07-11,5140212
2015-07-11,5140202
2015-07-10,5140195
2015-07-09,5140168
2015-07-09,5140149
2015-07-08,5140126
2015-07-08,5140103
2015-07-16,5131323
2015-07-03,5130323
2015-07-01,5130304
2015-06-30,5130276
2015-06-29,5130228
2015-06-27,5130216
2015-06-26,5130209
2015-06-25,5130183
2015-06-25,5130169
2015-06-24,5130128
2015-07-03,5121341
2015-07-01,5120345
2015-06-20,5120341
2015-06-19,5120335
2015-06-17,5120320
2015-06-17,5120300
2015-06-13,5120201
2015-06-12,5120159
2015-06-11,5120151
2015-06-10,5120119
2015-06-18,5111279
2015-06-17,5110284
2015-06-19,5110278
2015-06-06,5110270
2015-06-06,5110269
2015-06-05,5110268
2015-06-03,5110250
2015-06-02,5110217
2015-06-02,5110192
2015-05-30,5110158
2015-05-29,5110131
2015-05-28,5110100
2015-06-10,5101330
2015-06-07,5100336
2015-05-23,5100330
2015-05-22,5100325
2015-05-21,5100310
2015-05-19,5100273
2015-05-18,5100247
2015-05-16,5100202
2015-05-15,5100187
2015-05-14,5100150
2015-05-14,5100127
2015-05-29,591325
2015-05-21,590325
2015-05-21,590323
2015-05-09,590318
2015-05-08,590313
2015-05-06,590296
2015-05-06,590271
2015-05-04,590243
2015-05-02,590208
2015-05-01,590160
2015-04-30,590159
2015-04-29,590129
2015-05-20,581463
2015-05-05,581448
2015-05-01,580461
2015-04-27,580452
2015-04-26,580450
2015-04-24,580436
2015-04-23,580422
2015-04-22,580388
2015-04-15,580289
2015-04-13,580213
2015-04-11,580185
2015-04-09,580175
2015-04-09,580162
2015-04-08,580126
2015-04-18,571278
2015-04-04,570275
2015-04-04,570272
2015-04-02,570271
2015-04-02,570261
2015-03-31,570226
2015-03-30,570197
2015-03-27,570140
2015-03-27,570121
2015-03-25,57090
2015-03-25,57069
2015-03-31,561190
2015-03-31,560191
2015-03-26,560190
2015-03-20,560185
2015-03-19,560183
2015-03-18,560173
2015-03-17,560154
2015-03-17,560139
2015-03-13,560110
2015-03-12,56090
2015-03-12,56082
2015-03-24,551283
2015-03-23,550280
2015-03-17,550278
2015-03-07,550266
2015-03-07,550265
2015-03-06,550257
2015-03-05,550254
2015-03-03,550214
2015-03-03,550194
2015-02-28,550151
2015-02-27,550132
2015-02-25,550115
2015-02-25,550104
2015-02-24,55095
2015-03-15,541242
2015-03-06,540244
2015-02-21,540241
2015-02-20,540240
2015-02-18,540224
2015-02-18,540213
2015-02-14,540166
2015-02-13,540148
2015-02-13,540143
2015-02-12,540127
2015-02-11,54096
2015-02-23,530302
2015-02-18,530296
2015-02-13,530291
2015-02-07,530288
2015-02-06,530278
2015-02-04,530264
2015-02-04,530247
2015-02-04,530239
2015-02-02,530215
2015-01-31,530165
2015-01-30,530150
2015-01-29,530113
2015-01-28,53095
2015-02-13,521203
2015-02-03,520204
2015-02-02,520203
2015-01-24,520193
2015-01-24,520190
2015-01-23,520188
2015-01-21,520176
2015-01-20,520161
2015-01-17,520118
2015-01-16,520105
2015-01-14,52090
2015-01-13,52076
2015-01-22,511419
2015-01-21,510421
2015-01-15,510417
2015-01-10,510413
2015-01-09,510411
2015-01-08,510392
2015-01-06,510367
2015-01-06,510344
2014-12-18,510249
2014-12-17,510221
2014-12-16,510198
2014-12-13,510162
2014-12-11,510135
2014-12-11,510115
2014-12-09,51093
2015-01-01,4211397
2014-12-19,4211392
2015-01-14,4210398
2014-12-19,4210397
2014-12-16,4210392
2014-12-12,4210390
2014-12-07,4210379
2014-12-06,4210372
2014-12-05,4210364
2014-12-16,4210355
2014-12-03,4210340
2014-12-03,4210321
2014-12-01,4210289
2014-11-26,4210248
2014-11-26,4210240
2014-11-25,4210221
2014-11-21,4210163
2014-11-20,4210120
2014-12-04,4201318
2014-11-28,4200323
2014-11-18,4200315
2014-11-18,4200311
2014-11-15,4200308
2014-11-14,4200303
2014-11-14,4200296
2014-11-13,4200290
2014-11-12,4200268
2014-11-11,4200234
2014-11-08,4200187
2014-11-07,4200171
2014-11-05,4200114
2014-11-21,4191454
2014-11-18,4191446
2014-11-18,4190457
2014-11-17,4190454
2014-11-15,4190452
2014-11-07,4190446
2014-10-31,4190435
2014-10-31,4190430
2014-10-29,4190413
2014-10-29,4190396
2014-10-28,4190379
2014-10-25,4190347
2014-10-24,4190328
2014-10-13,4190194
2014-10-11,4190153
2014-10-10,4190146
2014-10-10,4190132
2014-10-08,419098
2014-10-23,4181282
2014-10-20,4180282
2014-10-10,4180274
2014-10-08,4180271
2014-10-04,4180261
2014-10-03,4180258
2014-10-02,4180236
2014-09-30,4180216
2014-09-30,4180195
2014-09-27,4180154
2014-09-25,4180126
2014-09-25,4180109
2014-10-10,4171237
2014-10-03,4170269
2014-10-03,4170267
2014-09-30,4170238
2014-09-22,4170233
2014-09-20,4170230
2014-09-19,4170220
2014-09-18,4170212
2014-09-17,4170187
2014-09-16,4170174
2014-09-13,4170135
2014-09-11,4170113
2014-09-11,4170106
2014-09-09,417091
2014-10-08,4161253
2014-09-15,4160253
2014-09-06,4160238
2014-09-04,4160225
2014-09-04,4160220
2014-09-02,4160193
2014-08-30,4160187
2014-08-29,4160167
2014-08-28,4160158
2014-08-28,4160136
2014-08-27,4160124
2014-08-27,4160121
2014-09-05,4151240
2014-09-11,4150243
2014-09-03,4150241
2014-08-23,4150238
2014-08-22,4150232
2014-08-21,4150220
2014-08-19,4150198
2014-08-18,4150177
2014-08-16,4150147
2014-08-15,4150139
2014-08-15,4150135
2014-08-13,4150103
2014-08-13,415089
2014-08-13,415085
2014-08-22,4141351
2014-08-21,4140362
2014-08-30,4140359
2014-08-19,4140356
2014-08-09,4140351
2014-08-09,4140347
2014-08-08,4140343
2014-08-06,4140327
2014-08-06,4140312
2014-08-04,4140287
2014-08-02,4140241
2014-08-01,4140235
2014-07-31,4140218
2014-07-31,4140205
2014-07-29,4140157
2014-08-08,4131271
2014-08-05,4130277
2014-07-29,4130265
2014-07-26,4130264
2014-07-26,4130257
2014-07-25,4130250
2014-07-24,4130232
2014-07-22,4130212
2014-07-21,4130194
2014-07-19,4130140
2014-07-18,4130120
2014-07-17,4130106
2014-07-16,413085
2014-07-31,4121507
2014-07-26,4120502
2014-07-22,4120440
2014-07-22,4120388
2014-07-12,4120356
2014-07-11,4120349
2014-07-11,4120339
2014-07-09,4120330
2014-07-08,4120312
2014-07-08,4120301
2014-07-04,4120187
2014-07-03,4120164
2014-07-02,4120132
2014-07-21,4111409
2014-07-08,4110402
2014-07-10,4110401
2014-07-03,4110397
2014-07-01,4110386
2014-06-28,4110382
2014-06-27,4110379
2014-06-26,4110363
2014-06-24,4110330
2014-06-23,4110304
2014-06-21,4110249
2014-06-20,4110198
2014-06-18,4110174
2014-06-18,4110153
2014-06-17,4110150
2014-07-03,4101382
2014-06-24,4100380
2014-06-20,4100379
2014-06-18,4100369
2014-06-14,4100365
2014-06-13,4100359
2014-06-11,4100303
2014-06-11,4100275
2014-06-10,4100247
2014-06-07,4100232
2014-06-05,4100197
2014-06-05,4100176
2014-06-10,490253
2014-06-01,490239
2014-05-30,490232
2014-05-29,490204
2014-05-28,490182
2014-05-23,490159
2014-05-23,490138
2014-05-22,490122
2014-06-16,481193
2014-06-03,480196
2014-05-30,480190
2014-05-23,480189
2014-05-17,480179
2014-05-16,480157
2014-05-15,480149
2014-05-14,480117
2014-05-11,48092
2014-05-10,48084
2014-05-09,48068
2014-05-19,471307
2014-05-12,470298
2014-05-07,470296
2014-05-04,470294
2014-05-03,470291
2014-05-02,470276
2014-05-01,470254
2014-04-29,470233
2014-04-29,470206
2014-04-26,470186
2014-04-25,470166
2014-04-24,470153
2014-04-23,470135
2014-05-11,461202
2014-04-29,461194
2014-05-02,460204
2014-04-30,460202
2014-04-29,460201
2014-04-24,460193
2014-04-18,460188
2014-04-17,460182
2014-04-16,460179
2014-04-12,460171
2014-04-11,460143
2014-04-10,460134
2014-04-08,460101
2014-04-04,46085
2014-04-03,46061
2014-04-20,451276
2014-04-19,450275
2014-04-10,450267
2014-04-08,450266
2014-04-02,450260
2014-04-01,450249
2014-03-29,450245
2014-03-28,450233
2014-03-25,450199
2014-03-25,450182
2014-03-22,450174
2014-03-20,450154
2014-03-20,450151
2014-03-19,450123
2014-04-06,4411874
2014-03-30,4411865
2014-04-01,4401885
2014-03-27,4401872
2014-03-25,4401871
2014-03-13,4401858
2014-03-13,4401854
2014-03-12,4401625
2014-03-10,4401542
2014-03-08,440819
2014-03-07,440804
2014-03-06,440777
2014-03-04,440750
2014-03-03,440725
2014-03-02,440722
2014-03-01,440720
2014-03-01,440699
2014-02-28,440675
2014-03-18,431496
2014-03-07,430496
2014-03-06,430495
2014-02-26,430487
2014-02-24,430479
2014-02-22,430471
2014-02-20,430460
2014-02-20,430454
2014-02-18,430444
2014-02-14,430436
2014-02-12,430408
2014-02-11,430381
2014-03-01,4212727
2014-02-22,4202727
2014-02-19,4202726
2014-02-14,4202723
2014-02-13,4202720
2014-02-13,4202719
2014-02-09,4202718
2014-02-07,4202717
2014-02-06,4202479
2014-02-05,4202465
2014-02-04,4202460
2014-02-03,4202445
2014-01-31,4202431
2014-01-31,4202414
2014-01-31,4202395
2014-01-31,4202338
2014-01-30,4202304
2014-01-31,4202279
2014-01-27,4202243
2014-01-23,4202203
2014-01-29,4202182
2014-01-30,4202122
2014-01-26,4202107
2014-01-26,4202091
2014-02-08,411173
2014-01-31,410181
2014-01-31,410171
2014-01-20,410169
2014-01-17,410165
2014-01-13,410112
n/a,41099
2014-01-12,41084
2013-12-21,41080
2013-12-20,41065
2013-12-21,41054
2013-12-29,41053
2014-01-27,3151258
2014-01-31,3150261
2014-01-30,3150260
2014-01-30,3150258
2014-01-31,3150255
2014-01-14,3150244
2013-12-13,3150208
2013-12-05,3150205
2013-12-15,3150180
2013-12-14,3150173
2013-12-08,3150160
2013-12-04,3150155
2013-11-30,3150144
2014-01-28,3141750
2013-12-09,3140738
2014-01-30,3140737
2013-12-12,3140700
2013-12-26,3131399
2014-01-25,3130399
2014-01-07,3120258
n/a,3120251
2013-11-27,3110317
n/a,3110315
n/a,3110308
2013-12-10,3110306
n/a,3101248
n/a,3100246
2014-04-09,3100237
2014-04-09,390499
n/a,390491
n/a,380228
2013-12-27,370328
2014-02-05,35070
n/a,304078
2014-02-05,3030198
n/a,302038
2015-12-22,221
2014-03-17,110903
2014-08-08,100950
2017-09-16,100673
n/a,100154
n/a,100152
2015-02-12,100149
2015-09-09,100145
2015-04-06,100144
2014-08-05,100131
2014-08-19,1000
2014-01-27,10
